DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/10/2017 12:10:00 AM,75,0,78,0,0,0,1,0,-96.8,1,0
12/10/2017 12:20:00 AM,75,0,77.9,0,0,0,1,0,-96.8,1,0
12/10/2017 12:30:00 AM,75,0,77.8,0,0,0,1,0,-96.8,1,0
12/10/2017 12:40:00 AM,75,0,77.8,0,0,0,1,0,-96.8,1,0
12/10/2017 12:50:00 AM,75,0,77.8,0,0,0,1,0,-96.8,1,0
12/10/2017 1:00:00 AM,75,0,77.7,0,0,0,1,0,-97.5,1,0
12/10/2017 1:10:00 AM,75,0,77.6,0,0,0,1,0,-97.5,1,0
12/10/2017 1:20:00 AM,75,0,77.6,0,0,0,1,0,-97.5,1,0
12/10/2017 1:30:00 AM,75,0,77.5,0,0,0,1,0,-96.8,1,0
12/10/2017 1:40:00 AM,75,0,77.5,0,0,0,1,0,-96.8,1,0
12/10/2017 1:50:00 AM,75,0,77.5,0,0,0,1,0,-96.8,1,0
12/10/2017 2:00:00 AM,75,0,77.4,0,0,0,1,0,-97.5,1,0
12/10/2017 2:10:00 AM,75,0,77.3,0,0,0,1,0,-97.5,1,0
12/10/2017 2:20:00 AM,75,0,77.3,0,0,0,1,0,-97.5,1,0
12/10/2017 2:30:00 AM,75,0,77.2,0,0,0,1,0,-97.5,1,0
12/10/2017 2:40:00 AM,75,0,77.2,0,0,0,1,0,-97.5,1,0
12/10/2017 2:50:00 AM,75,0,77.1,0,0,0,1,0,-97.5,1,0
12/10/2017 3:00:00 AM,75,0,77.1,0,0,0,1,0,-97.5,1,0
12/10/2017 3:10:00 AM,75,0,77.1,0,0,0,1,0,-96.8,1,0
